49.128867;-122.790517
49.128985;-122.790517
49.129102;-122.790517
49.129220;-122.790517
49.129338;-122.790517
49.129455;-122.790517
49.129573;-122.790517
49.129690;-122.790517
49.128397;-122.790337
49.128515;-122.790337
49.128632;-122.790337
49.128750;-122.790337
49.128867;-122.790337
49.128985;-122.790337
49.129102;-122.790337
49.129220;-122.790337
49.129338;-122.790337
49.129455;-122.790337
49.129573;-122.790337
49.129690;-122.790337
